"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-11",,"82","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-12",,"76","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-13",,"80","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-14",,"80","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-15",,"74","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-16",,"75","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-17",,"78","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-18",,"79","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-19",,"80","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-20",,"81","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-21",,"76","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-22",,"85","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-23",,"82","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-24",,"82","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-25",,"79","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-26",,"82","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-27",,"76","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-28",,"76","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-29",,"69","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-09-30",,"75","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-01",,"79","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-02",,"75","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-03",,"76","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-04",,"64","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-05",,"60","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-06",,"60","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-07",,"69","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-08",,"63","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-09",,"62","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-10",,"60","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-11",,"62","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-12",,"66","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-13",,"73","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-14",,"63","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-15",,"69","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-16",,"74","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-17",,"72","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-18",,"73","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-19",,"69","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-20",,"68","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-21",,"63","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-22",,"62","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-23",,"70","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-24",,"63","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-25",,"61","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-26",,"57","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-27",,"61","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-28",,"57","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-29",,"53","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-30",,"52","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-10-31",,"55","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-01",,"60","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-02",,"73","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-03",,"60","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-04",,"58","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-05",,"57","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-06",,"54","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-07",,"54","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-08",,"51","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-09",,"51","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-10",,"44","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-11",,"51","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-12",,"43","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-13",,"41","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-14",,"47","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-15",,"52","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-16",,"55","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-17",,"49","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-18",,"59","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-19",,"50","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-20",,"43","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-21",,"42","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-22",,"53","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-23",,"49","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-24",,"56","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-25",,"49","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-26",,"46","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-27",,"52","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-28",,"55","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-29",,"60","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-11-30",,"41","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-01",,"47","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-02",,"54","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-03",,"50","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-04",,"58","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-05",,"46","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-06",,"37","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-07",,"37","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-08",,"35","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-09",,"27","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-10",,"22","9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-11",,"31","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-12",,"37","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-13",,"49","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-14",,"49","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-15",,"35","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-16",,"29","17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-17",,"37","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-18",,"34","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-19",,"38","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-20",,"43","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-21",,"40","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-22",,"43","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-23",,"46","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-24",,"32","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-25",,"23","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-26",,"23","12"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-27",,"29","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-28",,"50","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-29",,"43","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-30",,"35","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1968-12-31",,"39","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-01",,"37","12"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-02",,"27","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-03",,"32","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-04",,"30","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-05",,"28","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-06",,"41","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-07",,"34","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-08",,"31","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-09",,"35","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-10",,"33","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-11",,"30","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-12",,"33","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-13",,"34","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-14",,"41","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-15",,"37","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-16",,"35","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-17",,"37","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-18",,"45","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-19",,"47","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-20",,"40","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-21",,"41","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-22",,"45","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-23",,"46","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-24",,"47","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-25",,"43","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-26",,"33","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-27",,"22","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-28",,"26","11"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-29",,"37","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-30",,"40","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-01-31",,"47","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-01",,"41","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-02",,"40","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-03",,"40","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-04",,"32","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-05",,"30","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-06",,"38","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-07",,"36","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-08",,"35","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-09",,"35","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-10",,"33","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-11",,"33","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-12",,"36","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-13",,"31","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-14",,"27","17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-15",,"33","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-16",,"31","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-17",,"34","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-18",,"35","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-19",,"34","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-20",,"36","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-21",,"40","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-22",,"35","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-23",,"35","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-24",,"37","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-25",,"41","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-26",,"33","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-27",,"35","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-02-28",,"37","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-01",,"35","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-02",,"36","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-03",,"40","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-04",,"43","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-05",,"34","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-06",,"37","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-07",,"37","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-08",,"39","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-09",,"37","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-10",,"40","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-11",,"32","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-12",,"36","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-13",,"42","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-14",,"43","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-15",,"43","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-16",,"47","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-17",,"59","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-18",,"59","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-19",,"60","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-20",,"49","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-21",,"59","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-22",,"46","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-23",,"45","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-24",,"46","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-25",,"60","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-26",,"49","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-27",,"49","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-28",,"45","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-29",,"50","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-30",,"43","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-03-31",,"37","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-01",,"50","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-02",,"64","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-03",,"44","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-04",,"56","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-05",,"64","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-06",,"62","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-07",,"61","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-08",,"64","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-09",,"57","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-10",,"60","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-11",,"63","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-12",,"55","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-13",,"53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-14",,"57","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-15",,"62","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-16",,"57","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-17",,"69","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-18",,"57","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-19",,"59","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-20",,"60","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-21",,"53","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-22",,"54","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-23",,"58","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-24",,"53","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-25",,"71","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-26",,"80","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-27",,"70","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-28",,"70","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-29",,"66","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-04-30",,"57","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-01",,"68","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-02",,"65","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-03",,"77","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-04",,"75","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-05",,"79","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-06",,"73","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-07",,"61","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-08",,"63","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-09",,"63","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-10",,"67","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-11",,"66","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-12",,"63","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-13",,"64","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-14",,"67","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-15",,"66","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-16",,"63","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-17",,"68","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-18",,"69","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-19",,"65","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-20",,"63","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-21",,"73","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-22",,"71","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-23",,"65","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-24",,"57","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-25",,"64","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-26",,"68","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-27",,"62","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-28",,"82","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-29",,"99","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-30",,"91","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-05-31",,"86","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-01",,"73","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-02",,"74","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-03",,"79","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-04",,"75","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-05",,"72","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-06",,"74","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-07",,"79","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-08",,"80","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-09",,"78","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-10",,"76","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-11",,"77","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-12",,"78","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-13",,"80","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-14",,"77","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-15",,"78","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-16",,"78","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-17",,"75","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-18",,"72","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-19",,"78","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-20",,"84","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-21",,"76","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-22",,"77","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-23",,"68","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-24",,"78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-25",,"73","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-26",,"74","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-27",,"82","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-28",,"87","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-29",,"91","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-06-30",,"85","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-07-01",,"90","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-07-02",,"77","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-07-03",,"81","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-07-04",,"79","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-07-05",,"91","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-07-06",,"86","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1969-07-07",,"71","60"
