STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection,MonthlyMaximumTemperature,MonthlyMinimumTemperature,MonthlyMeanTemperature,MonthlyAverageRH,MonthlyDewpointTemperature,MonthlyWetBulb,MonthlyHeatingDegreeDays,MonthlyCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyTotalLiquidPrecipitation,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDD,MonthlyDepartureFromNormalCoolingDD
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 03:51,FM-15,BKN:07 130 BKN:07 200,10.00,,39,3.9,36,2.2,32,0.0,76,0,000,,28.92,,,29.64,,29.63,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 04:51,FM-15,BKN:07 120 BKN:07 250,10.00,,39,3.9,36,2.0,31,-0.6,73,0,000,,28.94,,,29.66,,29.65,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 05:51,FM-15,SCT:04 160 OVC:08 220,10.00,,38,3.3,35,1.5,30,-1.1,73,0,000,,28.94,3,-0.01,29.66,,29.65,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 06:51,FM-15,OVC:08 110,10.00,,43,6.1,38,3.4,31,-0.6,63,0,000,,28.95,,,29.68,,29.66,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 07:51,FM-15,FEW:02 30 OVC:08 100,10.00,,44,6.7,40,4.2,34,1.1,68,0,000,,28.98,,,29.70,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 08:51,FM-15,FEW:02 70 BKN:07 120 OVC:08 200,10.00,,47,8.3,41,5.0,31,-0.6,54,3,110,,28.98,1,-0.04,29.70,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 09:51,FM-15,FEW:02 55 SCT:04 100 OVC:08 250,10.00,,48,8.9,42,5.4,31,-0.6,52,8,100,,28.96,,,29.68,,29.67,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 10:51,FM-15,BKN:07 140 OVC:08 250,10.00,,49,9.4,42,5.8,31,-0.6,50,11,060,,28.96,,,29.68,,29.67,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 11:51,FM-15,BKN:07 150 OVC:08 250,10.00,,49,9.4,42,5.7,30,-1.1,48,14,040,,28.98,3,-0.00,29.70,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 12:51,FM-15,BKN:07 100 OVC:08 250,10.00,,46,7.8,40,4.5,30,-1.1,54,13,030,,28.98,,,29.70,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 13:51,FM-15,FEW:02 95 SCT:04 110 OVC:08 250,10.00,,45,7.2,39,3.9,29,-1.7,54,14,040,,28.98,,,29.70,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 14:51,FM-15,OVC:08 100,10.00,,43,6.1,39,3.7,33,0.6,68,20,030,25,28.98,5,+0.00,29.70,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 15:51,FM-15,OVC:08 100,10.00,,42,5.6,38,3.4,33,0.6,71,13,020,22,28.99,,,29.71,,29.70,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 16:51,FM-15,SCT:04 110 BKN:07 130 OVC:08 250,10.00,,41,5.0,37,2.9,32,0.0,70,17,040,28,28.99,,,29.71,,29.70,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 17:51,FM-15,BKN:07 120 OVC:08 140,10.00,,38,3.3,34,1.1,28,-2.2,68,16,030,,29.01,3,-0.02,29.73,,29.72,,,,,,,,,,1211,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 18:51,FM-15,FEW:02 140 OVC:08 160,10.00,,38,3.3,34,1.3,29,-1.7,70,15,030,,29.04,,,29.76,,29.75,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 19:51,FM-15,BKN:07 75 BKN:07 110 OVC:08 150,10.00,,37,2.8,33,0.8,28,-2.2,70,17,030,24,29.01,,,29.74,,29.72,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 20:51,FM-15,BKN:07 46 OVC:08 65,10.00,-RA:02 |RA:61 |,37,2.8,34,1.1,30,-1.1,76,10,360,26,29.04,1,-0.04,29.77,T,29.75,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 21:51,FM-15,SCT:04 12 OVC:08 39,10.00,-RA:02 SN:03 |RA:61 RA:67 SN:71 |,37,2.8,34,1.1,30,-1.1,76,15,030,22,29.03,,,29.75,0.02,29.74,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 22:51,FM-15,OVC:08 8,4.00,-SN:03 |SN:71 |,35,1.7,33,0.5,30,-1.1,82,15,030,22,29.01,,,29.73,0.04,29.72,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 23:51,FM-15,OVC:08 6,2.50,-SN:03 |SN:71 |,34,1.1,32,-0.1,29,-1.7,82,11,040,,28.99,8,+0.05,29.71,0.08,29.70,50,34,42,5.5,,,,23,0,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-11 23:59,SOD,,,,,,,,,,,,,,,,,,,,50,34,42,5.5,67,,33,23,0,1209,2355,0.14,0.4,,29,30,9,32,020,23,050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 00:51,FM-15,OVC:08 6,1.25,-SN:03 BR:1 |SN:71 |,33,0.6,31,-0.4,29,-1.7,85,17,020,29,28.97,,,29.69,0.08,29.68,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 01:51,FM-15,VV:09 6,0.75,-SN:03 BR:1 |SN:71 |,32,0.0,30,-0.9,28,-2.2,85,17,010,,28.99,,,29.72,0.07,29.70,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 02:51,FM-15,OVC:08 8,1.00,-SN:03 BR:1 |SN:71 |,31,-0.6,29,-1.5,27,-2.8,85,22,020,30,29.01,3,-0.01,29.73,0.21,29.72,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 03:51,FM-15,VV:09 11,0.75,-SN:03 SN:03 |SN:71 |,29,-1.7,27,-2.7,24,-4.4,82,18,030,29,29.02,,,29.75,0.07,29.73,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 04:51,FM-15,SCT:04 9 BKN:07 14 OVC:08 19,1.75,-SN:03 SN:03 |SN:71 |,28,-2.2,26,-3.3,23,-5.0,81,23,020,32,29.03,,,29.76,0.04,29.74,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 05:51,FM-15,SCT:04 24 BKN:07 120 OVC:08 140,10.00,,30,-1.1,27,-2.9,21,-6.1,69,23,010,29,29.04,1,-0.04,29.78,0.01s,29.75,,,,,,,,,,1209,2355,0.62,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 06:51,FM-15,BKN:07 22 BKN:07 65 OVC:08 170,10.00,,29,-1.7,26,-3.2,21,-6.1,72,20,010,33,29.08,,,29.81,,29.79,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 07:51,FM-15,BKN:07 22 OVC:08 60,10.00,,29,-1.7,26,-3.5,19,-7.2,66,28,010,34,29.11,,,29.85,,29.83,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 08:51,FM-15,BKN:07 22 OVC:08 65,10.00,,27,-2.8,24,-4.4,18,-7.8,69,23,020,34,29.13,3,-0.06,29.88,,29.85,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 09:51,FM-15,FEW:02 22 OVC:08 75,10.00,,27,-2.8,24,-4.4,18,-7.8,69,18,010,32,29.15,,,29.89,,29.87,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 10:51,FM-15,SCT:04 22,10.00,,26,-3.3,23,-5.2,15,-9.4,63,18,010,28,29.18,,,29.93,,29.90,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 11:51,FM-15,FEW:02 26 SCT:04 55 BKN:07 250,10.00,,27,-2.8,23,-5.0,12,-11.1,53,16,350,26,29.22,3,-0.08,29.96,,29.94,,,,,,,,,,1209,2355,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 12:51,FM-15,FEW:02 20 BKN:07 55 OVC:08 75,10.00,,27,-2.8,23,-5.0,12,-11.1,53,18,020,,29.22,,,29.96,,29.94,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 13:51,FM-15,FEW:02 70 SCT:04 85 SCT:04 250,10.00,,27,-2.8,23,-5.1,11,-11.7,51,18,020,23,29.22,,,29.97,,29.94,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 14:51,FM-15,SCT:04 85,10.00,,28,-2.2,23,-4.7,9,-12.8,44,14,010,,29.25,3,-0.03,29.99,,29.97,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 15:51,FM-15,FEW:02 80,10.00,,28,-2.2,23,-4.7,9,-12.8,44,14,010,18,29.27,,,30.02,,29.99,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 16:51,FM-15,FEW:02 80,10.00,,27,-2.8,22,-5.3,6,-14.4,41,13,360,,29.30,,,30.05,,30.02,,,,,,,,,,1209,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 17:51,FM-15,FEW:02 80,10.00,,23,-5.0,19,-7.0,8,-13.3,53,11,040,,29.33,3,-0.08,30.07,,30.05,,,,,,,,,,1209,2355,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 18:51,FM-15,FEW:02 80,10.00,,22,-5.6,18,-7.5,7,-13.9,52,7,030,,29.35,,,30.10,,30.07,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 19:51,FM-15,CLR:00,10.00,,20,-6.7,17,-8.5,6,-14.4,55,8,020,,29.36,,,30.11,,30.08,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 20:51,FM-15,CLR:00,10.00,,20,-6.7,17,-8.5,5,-15.0,52,3,010,,29.37,1,-0.05,30.12,,30.09,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 21:51,FM-15,CLR:00,10.00,,14,-10.0,12,-11.2,5,-15.0,67,3,350,,29.38,,,30.13,,30.10,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 22:51,FM-15,CLR:00,10.00,,16,-8.9,13,-10.3,5,-15.0,62,5,320,,29.37,,,30.13,,30.09,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 23:51,FM-15,CLR:00,10.00,,16,-8.9,13,-10.4,4,-15.6,59,3,290,,29.37,8,+0.00,30.12,,30.09,34,14,24,-12.9,,,,41,0,1207,2356,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-12 23:59,SOD,,,,,,,,,,,,,,,,,,,,34,14,24,-12.9,62,,31,41,0,1207,2356,0.48,3.2,3,29,30,15,38,020,29,020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 00:51,FM-15,CLR:00,10.00,,16,-8.9,13,-10.3,5,-15.0,62,3,290,,29.37,,,30.12,,30.09,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 01:51,FM-15,CLR:00,10.00,,15,-9.4,13,-10.8,4,-15.6,61,0,000,,29.36,,,30.12,,30.08,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 02:51,FM-15,CLR:00,10.00,,14,-10.0,12,-11.2,5,-15.0,67,5,260,,29.36,6,+0.01,30.12,,30.08,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 03:51,FM-15,FEW:02 50,10.00,,15,-9.4,13,-10.7,6,-14.4,67,0,000,,29.37,,,30.12,,30.09,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 04:51,FM-15,BKN:07 240,10.00,,13,-10.6,11,-11.6,5,-15.0,70,3,240,,29.38,,,30.13,,30.10,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 05:51,FM-15,FEW:02 30,10.00,,12,-11.1,10,-12.1,4,-15.6,70,6,210,,29.38,1,-0.01,30.14,,30.10,,,,,,,,,,1207,2356,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 06:51,FM-15,FEW:02 150,10.00,,14,-10.0,12,-11.0,7,-13.9,73,5,190,,29.38,,,30.14,,30.10,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 07:51,FM-15,FEW:02 150,10.00,,20,-6.7,17,-8.3,8,-13.3,60,8,200,,29.40,,,30.15,,30.12,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 08:51,FM-15,FEW:02 70 SCT:04 200,10.00,,24,-4.4,21,-6.4,11,-11.7,57,8,190,,29.39,0,-0.01,30.14,,30.11,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 09:51,FM-15,BKN:07 95 BKN:07 200,10.00,,26,-3.3,23,-5.2,15,-9.4,63,11,190,,29.36,,,30.12,,30.08,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 10:51,FM-15,BKN:07 55 OVC:08 95,10.00,,27,-2.8,24,-4.5,17,-8.3,66,16,220,,29.35,,,30.10,,30.07,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 11:51,FM-15,OVC:08 60,10.00,,27,-2.8,24,-4.4,18,-7.8,69,10,190,,29.32,8,+0.06,30.08,,30.04,,,,,,,,,,1207,2356,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 12:51,FM-15,FEW:02 17 BKN:07 70 OVC:08 90,10.00,,29,-1.7,26,-3.4,20,-6.7,69,14,190,23,29.28,,,30.03,,30.00,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 13:51,FM-15,FEW:02 18 OVC:08 80,10.00,,31,-0.6,28,-2.5,21,-6.1,67,18,190,23,29.24,,,29.99,,29.96,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 14:51,FM-15,FEW:02 65 SCT:04 80,10.00,,33,0.6,29,-1.4,23,-5.0,66,18,180,25,29.21,6,+0.11,29.96,,29.93,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 15:51,FM-15,SCT:04 65,10.00,,34,1.1,30,-0.9,24,-4.4,67,20,210,24,29.22,,,29.97,,29.94,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 16:51,FM-15,FEW:02 65,10.00,,35,1.7,31,-0.5,24,-4.4,64,21,210,31,29.20,,,29.95,,29.92,,,,,,,,,,1207,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-13 17:51,FM-15,CLR:00,10.00,,34,1.1,31,-0.6,26,-3.3,73,15,210,,29.19,8,+0.02,29.94,,29.91,,,,,,,,,,1207,2356,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
